Selected,Customer ID,Customer Name,Customer Class,City,State,Terms,Customer Status,Restrict Visibility To,Time Zone,Tax Zone,Parent Account ID,Billing Email,Primary Email,Open Balance,Price Class,Billing Cycle,Send Appointment Email,Send Invoices by Email,Default Payment Method,Print Invoices,Last Modified By,Print Statements,Send Statements by Email,Credit Verification,Statement Cycle ID,AR Rep Name,AR Rep Email,Managed By Third Party,Account Name,Created On
False,CATW000434,Wahlburgers @ The Battery,STANDARD,Atlanta,GA,NET30,Active,ATW,,GACOBATLAN,,wahlbattery01@gmail.com,wahlbattery01@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000191,Vineyard Wine Market Smyrna,STANDARD,Smyrna,GA,NET30,Active,ATW,,GACOBSMYRN,,info@thevineyardwinemarket.com,info@thevineyardwinemarket.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000154,Village Tavern,STANDARD,Alpharetta,GA,NET30,Active,ATW,,GAFULALPHA,,tadams@villagetavern.com,tadams@villagetavern.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000424,Village Bourbon & Cigar,STANDARD,Smyrna,GA,NET30,Active,ATW,,GACOBSMYRN,,info@thevineyardwinemarket.com,info@thevineyardwinemarket.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000153,Varner's Restaurant & Tavern,STANDARD,Smyrna,GA,COD,Active,ATW,,GACOBSMYRN,,varnerstavern@gmail.com,varnerstavern@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000393,Variant Brewing,STANDARD,Roswell,GA,NET30,Active,ATW,,GAFULROSWE,,lauren@drinkvariant.com,lauren@drinkvariant.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000722,Vampire Penguin,STANDARD,Cumming,GA,NET30,Active,ATW,,GAFORCUMMI,,jarrod@willisgroupre.com,jarrod@willisgroupre.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000742,Valero - Powder Springs,STANDARD,Powder Springs,GA,COD,Active,ATW,,GACOBPOWDE,,susmita13_2007@yahoo.com,susmita13_2007@yahoo.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000636,Tuxedo Mosquito Control,STANDARD,Atlanta,GA,NET30,Active,ATW,,GACOBATLAN,,rpittman@tuxedomosquito.com,rpittman@tuxedomosquito.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000594,Truck & Tap - Woodstock,STANDARD,Woodstock,GA,NET30,Active,ATW,,GACHEWOODS,,payables@truckandtap.com,payables@truckandtap.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000593,Truck & Tap - Alpharetta,STANDARD,Alpharetta,GA,NET30,Active,ATW,,GAFULALPHA,,payables@truckandtap.com,payables@truckandtap.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000736,Torchy Taco's #142 - Howell Mill,CORPACCT,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,nathan.vandenavond@torchystacos.com,nathan.vandenavond@torchystacos.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000558,Tires Plus - Smyrna,STANDARD,Smyrna,GA,NET30,Active,ATW,,GACOBSMYRN,,carlos.rf0316@gmail.com,carlos.rf0316@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000556,Tires Plus - Sandy Plains Rd,STANDARD,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,williamcliett@gmail.com,williamcliett@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000528,Tires Plus - Roswell,STANDARD,Roswell,GA,NET30,Active,ATW,,GAFULROSWE,,edwingaray367@yahoo.com,edwingaray367@yahoo.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000539,Tires Plus - Powder Springs,STANDARD,Powder Springs,GA,NET30,Active,ATW,,GACOBPOWDE,,bsroapinvoices@bfusa.com,bsroapinvoices@bfusa.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000537,Tires Plus - Newnan,STANDARD,Newnan,GA,NET30,Active,ATW,,GACOWNEWNA,,alexkennedy47.ak@gmail.com,alexkennedy47.ak@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000499,Tires Plus - Lithia Springs,STANDARD,Lithia Springs,GA,NET30,Active,ATW,,GADOULITHI,,aumritd@icloud.com,aumritd@icloud.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000557,Tires Plus - Johnson Ferry Rd,STANDARD,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,bsroapinvoices@bfusa.com,bsroapinvoices@bfusa.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000536,Tires Plus - Buckhead,STANDARD,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,bsroapinvoices@bfusa.com,bsroapinvoices@bfusa.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000538,Tires Plus - Atlanta - Cascade Rd,STANDARD,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,bsroapinvoices@bfusa.com,bsroapinvoices@bfusa.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000441,Tiny Bubbles - Woodstock,STANDARD,Woodstock,GA,NET30,Active,ATW,,GACHEWOODS,,info@tinybubblesteabar.com,info@tinybubblesteabar.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000639,Tiny Bubbles - W Park Square,STANDARD,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,info@tinybubblesteabar.com,info@tinybubblesteabar.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000439,Tiny Bubbles - Marietta Square,STANDARD,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,info@tinybubblesteabar.com,info@tinybubblesteabar.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000266,The Shoppe @ Buckhead - Shell/Dunkin Donu,STANDARD,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,buckheadshoppe@gmail.com,buckheadshoppe@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000404,Texas Roadhouse #684 - Rome,CORPACCT,Rome,GA,NET30,Active,ATW,,GAFLOROME,,txrh@pdf.basware.com,txrh@pdf.basware.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000143,Texas Roadhouse #485 - Cumming,CORPACCT,Cumming,GA,NET30,Active,ATW,,GAFORCUMMI,,txrh@pdf.basware.com,txrh@pdf.basware.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
